text,product
EU TENHO 4 DUVIDAS ALGUEM PODE ME AJUDAR?  1° eu consigo fazer saques no banco 24h? 2° tenho acesso a cartão de credito ? 3° é melhor que avenue? 4° eu posso comprar ações e fundos brasileiros ou apenas la de fora?,Conta Internacional
"Sim, recebe na sua conta de investimentos da Nomad.",Investimentos no Exterior
"Eu consigo responder as duas primeiras:  1: Sim, consegue sacar aqui e em outro país. Dependendo do país você paga taxa de imposto do país. Tem um opção no app que te mostra os caixas eletrônicos habilitados para saque.  2: A NOMAD é só débito.",Conta Internacional
Ainda tenho dúvidas sobre o IR que incide sobre o lucro aferido em ações e ETF's,Investimentos no Exterior
Boa noite Alexandre como faço pra vender meus etfs do banco Nomad? Des de já agradeço,Investimentos no Exterior
E para vender esses dolares futuramente? Td pelo app tbm?,Conta Internacional
"Com esse cartao de debito ,eu posso comprar no brasil .ne. ?",Conta Internacional
Eu queria saber se o governo brasileiro pode espedi um mandado para a nomad para confisca o dinheiro que tiver lá? Pois eu quero uma conta de outro país para proteger o pouco patrimônio que eu tenho.,Conta Internacional
"Bom dia, tem como fazer uma conta na NOMADE sendo ela conta CONJUTA?",Conta Internacional
"Coloquei o dinheiro 17,83 dólares no fundo selecionado arrojado será que foi boa escolha? Onde está distribuído 62% em renda fixa,37% em variável e 1% é caixa...",Investimentos no Exterior
"Eu abri a conta só para aguardar dinheiro em dólar, o real está desvalorizando bastante 😢 não vale mais apena ficar investindo em real. Se o país quebrar, está todo mundo ferrado. É mais fácil o Brasil quebrar do que os americanos.",Conta Internacional
"Eu tentei abrir uma conta nomad, mas só aceitam residentes no Brasil ou nos Estados Unidos. Quando estava fazendo o cadastro, não aceitou meu número de telefone que é do Japão",Conta Internacional
"Ok, é uma Fintech brasileira. Em caso de crise no Brasil, a NOMAD e seus correntistas é atingida?",Conta Internacional
Boa noite ...entao pra usar no chile por exemplo e so eu recaregar em.reais ... converter em.dolar e pronto????? Fiquei com essa duvida e cobrado mais alguma taxa ou nao ...so a da conversao msm quando troca real.por.dolar,Conta Internacional
Da usa lo Aki no Brasil nomad,Conta Internacional
"Acho que dependeria, se tiver o confisco e o banco nomad decidir sair do Brasil se o seu dinheiro estiver em dólar deve ficar lá nos Estados Unidos, mas para você usar deveria usar no exterior do país, pois aqui estaria bloqueado. Aparentemente essa é uma possibilidade.",Conta Internacional
"Pois temos, temos um governo de ladrões e corruptos, que fraudam eleições. São criminosos, roubaram todos os bens de vários opositores políticos. Dezenas de jornalistas nunca mais viram seu dinheiro, estão bloqueados para sempre. Roubaram até jóias de família da casa de pessoas inocentes. Quem não é cúmplice dos petistas  precisa pensar seriamente em salvar seus recursos em outro país, pois essa ditadura vai roubar, é só incomodar de alguma forma. O Brasil não tem mais leis, estabilidade ou garantia alguma. E o real vai derreter, todo regime de esquerda destroi a economia gastando muito mais do que arrecada. E no fundo, esquerdistas odeiam empresas privadas, a ditadura deles se fortalece com a ruína econômica do país.",Conta Internacional
"Gente a unica coisa que o governo podi fazer e tirar o app do brasil mas perde o seu dinheiro você não vai,",Conta Internacional
"Pode sim , foi fundada no Brasil",Conta Internacional
Baixei ontem o app! Não achei ainda os extratos !por exemplo fiz um teste depositando um valor baixo! Transformei em dólar uma parte e a outra parte ficou no app! Transferi para minha outra conta! O valor some vc não vê se deu certo ou não a transferência! Não tem histórico de saída! Fiz ontem 22/5… ainda não caiu meu dinheiro !sei q vai cair o dinheiro! Porém não consegui ver o valor no extrato como saída,Conta Internacional
"Acho que se vc abrir uma conta no exterior com uma corretora ou em um banco totalmente DO EXTERIOR, O GOVERNO NÃO PODERÁ FAZER NADA A RESPEITO, pois estas instituições não tem nem um vínculo com o BAGUNÇADO BRASIL. QUE NOJOOOOO.",Conta Internacional
"Não tem valor mínimo, o cahback é de 2% sobre o valor que você enviar. Sugiro usar o cupom atual FONTEDAFORTUNA40 que também dá 2% mas tem um limite maior de até 40 dólares de cashback (para operações de câmbio feitas nos primeiros 15 dias contados da abertura da conta).",Conta Internacional
"e aí... avaliando a curto prazo, o que achou até agora do investimento ?",Investimentos no Exterior
"Sim, no momento a Nomad só aceita residentes no Brasil ou EUA.",Conta Internacional
"@fontedafortuna obrigado pela sua resposta. Aqui no Japão é tudo muito travado, o governo controla muito qualquer tentativa de movimentação financeira e investimentos feitos por estrangeiros residentes. Acredito que é para forçar para que o dinheiro permaneça no país. O pior é que os produtos financeiros oferecidos tem baixo rendimento, muito ruim.",Investimentos no Exterior
"Cara, uma dúvida que não vi ainda em nenhum video. Eu consigo manter valores em Investimentos da Nomad e, quando for viajar, transferir para os valores estarem disponíveis para despesas em débito? Complemento, voltando de viagem, consigo retornar o saldo para investimentos na Nomad? Como funciona estas transações, pode demonstrar e trazer os custos destas operações?",Conta Internacional
"Pergunta: Eu tenho uma conta no Wells Fargo, por onde recebo a minha aposentadoria. Tem como transferir o dinheiro todo mes para o Nomad e usa lo normalmente aqui no Brazil ou qualquer outto pais?",Conta Internacional
Posso comprar Bitcoin na nomad?,Investimentos no Exterior
"Eu fazia investimento pelo banco inter. Voltarei agora a investir. Mas não moro no Brasil, estou há 2 anos na Europa. Atualmente na Irlanda. Eu consigo operar na Nomad (abrir conta)  e investir tranquilamente? Pq o banco inter eu não consigo usar a conta global para fazer investimento pq não moro no Brasil. Quero voltar a investir e não tenho muito noção de IR, como precisarei fazer. Como sou bem iniciante na área queria alguma simples e boa. Estava pensando na Avenue mas não me recomendaram. A Nomad continua boa atualmente?",Investimentos no Exterior
Como sacar os dólares?  :),Conta Internacional
"Uma das piores corretoras para investidores brasileiros, recomendo a quem queira investir lá fora buscar vídeos de quem não tenha relação comercial com a corretora que está analisando.",Investimentos no Exterior
"Tem uma grande desvantagem da Nomad, cobrar US$20 pelo cartão físico. Wise, Avenue, XP não cobram",Conta Internacional
Se for para render como declarar no imposto de renda?,Investimentos no Exterior
Boa tarde tenho como sacar dinheiro em dólar no Brasil???,Conta Internacional
"Qual seria um investimento tipo CDB ,na nomad",Investimentos no Exterior
Qual a validade do cartão físico de débito da nomad?,Conta Internacional
Tem ETF de BTC,Investimentos no Exterior
Qual você acha que é o melhor banco internacional para se fazer conta?,Conta Internacional
"Quando eu abri minha conta na Nomad, de cara depositei 2k de dólar e o cartão veio sem custo. Chegou em 5 dias.",Conta Internacional
"Sim, é o FONTEDAFORTUNA20. Coloque no código de convidado no momento da abertura da conta e ganhe 2% de cashback (limitado a 20 dólares) em sua 1ª operação de câmbio feita em até 15 dias contados da abertura da conta.",Conta Internacional
"Ola boa tarde , o cupom FONTEDAFORTUNA20 ainda esta valendo ???",Conta Internacional
"Tem coisa errada fiz comprar dólar hoje na nomad , e eles estão  cobrando a preço  turismo  5,35 e o dólar está em 5,14 ? Achei que não cobrava preço  comercial??",Conta Internacional
Outra dúvida: cobra taxas para os investimentos?,Investimentos no Exterior
Qual o valor mínimo de depósito (reais) para receber 20 dólares do cashback?,Conta Internacional
Para ter o cartão virtual tem que pagar a taxa de 20 dólares?,Conta Internacional
"Moro nos estados unidos,  Teria como depositar em dolar",Conta Internacional
Tem como eu fazer um depósito ar em dolar  na nomad,Conta Internacional
Tem alguma renda fixa em dolar com liquidez diaria  que eu possa sacar quando eu quiser?,Investimentos no Exterior
consegue fazer transferência  em pix,Conta Internacional
Esse cartão serve para fazer compras aqui também ou só no EUA? 🤡,Conta Internacional
"Meu amigo, consigo comprar aqui no Brasil produtos na AMAZON USA com o cartão NOMAD ??????",Conta Internacional
"Obrigado pelo conteúdo, irei abrir a conta só para investimento. Poderia fazer algum conteúdo para investimento ou tem algum vídeo sobre investimentos pela nomad?",Investimentos no Exterior
"minha primeira operação de câmbio em qualquer investimento em Stocks, REITS, ETF renda fixa? isso seria um exemplo de ''primeira operação de câmbio''?",Investimentos no Exterior
A cotação total (VET) é composta pelo dólar comercial + IOF (imposto) + spread que varia entre 1 e 2%. Por isso a cotação final sempre fica acima do dólar comercial (funciona da mesma forma em qualquer outra conta em dólar do mercado).,Conta Internacional
Função crédito. Aqui no Brasil não vira função débito. O valor é,Conta Internacional
...convertido para reais no momento da compra.,Conta Internacional
Mas o valor mínimo do investimento é 1000 dólares,Investimentos no Exterior
"NOMAD . Quando vou inserir o cartão NOMAD no celular já esta com o nome e endereço de uma pessoa , pode me dizer porque  isso ?grato",Conta Internacional
"Excelente video,  valeu.. se possivel nos informe se e possivel ter uma conta nomad no brasil, e sacar dinheiro no brasil , e quais locais voce pode sacar no Brasil ..",Conta Internacional
quero fazer poupança serve para usar como poupança e qual é o valor mínimo que pode fazer?,Investimentos no Exterior
"Prof. Declarei os dados do informe da conta investimento da Nomad no IR, mas tive dividendos. Preciso gerar darf e pagar? Ou depende do valor dos dividendos?",Investimentos no Exterior
"Podemos utilizar a conta como investimento em dolar, e resgate em real quando necessário?",Investimentos no Exterior
"Me tirar uma dúvida se eu investir 5 mil, eu por mês vou tirar quanto em dólar ?",Investimentos no Exterior
Tem anuidade?,Conta Internacional
"Me tira uma dúvida: não me encaixo para fazer declaração de IR, se abrir uma conta e tipo, todo mês converter 100,00 Reais em Dólar, serei obrigado a declarar?",Investimentos no Exterior
Na NOMAD eu posso usar reais aqui no Brasil como segunda opção com o cartão físico e digital  e   no dia  que eu viajar faço a conversão ?,Conta Internacional
"Se eu desistir da viajem, eu consigo comprar com dólar aqui no supermercado no Brasil? 😊",Conta Internacional
spread caro,Conta Internacional
Se vc chega no chile consegui passar esse cartão? Tipo é so chega na loja e passa como se fosse debito ?,Conta Internacional
"por favor, o que é esse ""cash back de 20"" ????????",Conta Internacional
"por gentileza, seu eu abrir a conta, colocar no invertimento US$ 1000,00,  quanto tempo esse dinheiro tem que ficar na conta pra eu receber o cartao FISICO  de graça?",Conta Internacional
As taxas de retirada são as mesmas do envio?,Conta Internacional
"CUIDADO COM A NOMAD. SE TE ROUBAREM O CARTÃO ELA TE COBRARÁ 20US$ PARA ENVIAR UM NOVO, MESMO SE VOCÊ ESTIVER NO NIVEL 4. OU SEJA, DUPLAMENTE ASSALTADO!  ALÉM DISTO, AS TAXAS DE CONVERSÃO DA WISE SÃO MENORES",Conta Internacional
"É só cartão de Débito, não tem Crédito?    Não entendi como aliviar o valor de 20 Dólares do cartão.    Tem que fazer depósito de 6000 dólares é isso?",Conta Internacional
"Depende do valor se não me engano, até 35 mil reais não paga imposto pra venda, de dividendos provavelmente só paga se converter",Investimentos no Exterior
Eu vi em vídeos que dá sim. Ele converte para a moeda local . Também vou pro Chile vou fazer minha conta.,Conta Internacional
eu acho que vc já passa a ser nível 2 de relacionamento e já recebe esse desconto na hora.,Conta Internacional
"Otimo vídeo!!  Estou com uma dúvida, veja se consegue me ajudar:     Estou planejando viajar em 02/2025 para os EUA.  Posso mandar todo mês um valor em real equivalente a US$ 100,00 para a conta NOMAD no perfil investidor (Para rer uma taxa menor de IOF) e investir esse valor na Renda Fixa da NOMAD, com liquidez diaria, até minha viagem.   Assim até lá estaria com mais de US$ 1.000,00.  Minha ideia é fazer isso para pagar menos IOF e no final resgatar o dinheiro (Ficando com mais de US$ 1.000,00) e deixar em minha conta, assim conseguir pedir o cartão da NOMAD sem precisar pagar a Taxa do mesmo.    É possivel ?",Investimentos no Exterior
Alexandre na nomad tem conta IR ?  Tenho SSS no USA e conta bancaria tb no USA. Obg Rosana,Investimentos no Exterior
"meu cartão  NOMAD e WISE chegou aqui no Brasil e desbloqueei , chegando nos estados unidos esta pronto para usar nas lojas nas maquininhas  ? grato",Conta Internacional
Se eu transferir direto para a conta investimento também  ganho os 20dolares de cashback ?,Conta Internacional
"ENTÃO ESTOU EM MIAMI POR EXEMPLO E ACABOU MEUS DÓLARES ,  COMO MEU IRMÃO VAI ADICIONAR LÁ DE LONDRES DÓLARES SE EM LONDRES É LIBRA ?",Conta Internacional
caixas  all point  não cobrava taxa para sacar  e agora cobra ? qual não cobra agora ? grato,Conta Internacional
Se alguém quisesse me visitar aqui na Itália...seria um cartão válido no sentido de taxas?  Mesmo se utiliza o Euro?,Conta Internacional
Consigo converter o dólar em real e mandar para outra conta ?,Conta Internacional
Estou na bolivia a onde eu posso receber este cartao aqui na bolivia,Conta Internacional
Tem algum rendimento do dinheiro,Investimentos no Exterior
para chegar no nível 2 tem que ter acima de us$1.000 mil dólares na conta Nomad  e tem que ter carência como funciona ? grato,Conta Internacional
Ele adiciona em libras lá e você faz o pagamento onde estiver e automaticamente esse dinheiro será convertido em dolar no ato da compra/ pagamento!,Conta Internacional
Na sua conta aparece lá NÍVEL 2 de relacionamento. No vídeo aparece. Acho que é imediato.,Conta Internacional
"se eu depositar em real e transferir pra dolar, eles cobram umas taxas (de cambio e outros impostos), que da em torno de 3%, correto ? e se aparecer pra escolher, eu sempre coloco pra pagar em dolar, ou em moeda local ?  ae se eu ja tiver o dinheiro na minha conta em dolar e fizer um pagamento na argentina, é cobrado novamente esses 3% (devido ao cambio de dolar para peso) ??? Ou essas taxas so paga uma unica vez qd a gente transferiu inicialmente ?",Conta Internacional
"Posso usar a conta e investir em ações para viver de renda, terei algum problema nisso??",Investimentos no Exterior
eu abrindo conta NOMAD pode ir depositando aos poucos valores variados ou tem valor fixo toda vez que fazer  depósito ?  pois quero fazer poupança e viajar dentro de 1 ano . grato,Conta Internacional
"Estou com uma dúvida: o aplicativo informa que incide IOF de 1,1% para fazer compras e transferências. Isso significa que a cada compra feita será cobrado o IOF?",Conta Internacional
pode adicionar aos poucos reais fazendo uma poupança e deixar em reais e depois de alguns meses faço a conversão para viajar ? pode  fazer depósito de valores variados  em reais ?,Conta Internacional
No app da NOMAD mostra que o cartão é bandeira Mastercard  Como é Visa ?,Conta Internacional
PAGA $20 dólares e fica para a NOMAD ou retorna pra mim esse valor  ? mudou a bandeira para VISA e vi relatos que estabelecimentos  tem problema por  causa de ajustes de bandeira você confirma ?,Conta Internacional
"BOM DIA! estou em dúvida para abrir cartão NOMAD porque mudou a bandeira da Mastercard para Visa , talvez nestes ajustes posso ter problema usando o cartão nos estados unidos. grato",Conta Internacional
O IOF paga quando deposita? A taxa de manutenção de 2% é mensal? O dinheiro não acaba rápido?,Conta Internacional
Amigo sabe me dizer se os dividendos dos Reits americanos após renderem eles ficam no investimento ou vão pro saldo havendo a necessidade de reinvestir todos os meses ou e automático,Investimentos no Exterior
ALEXANDRE: MINHA CONTA INVESTIMENTO DA NOMAD ESTA EM UM BANCO CHAMADO OURINVEST. E É EM SAO PAULO. PODE ME FALAR SOBRE O PQ DISSO?,Investimentos no Exterior
Olá  É obrigatório receber o cartão físico? Por usar no Brasil?,Conta Internacional
para ter o cartão físico tem que depositar $20 dólares certo ? mas esse dinheiro é da NOMAD definitivo ou é meu na hora que eu quiser retirar por exemplo ou gastar ?,Conta Internacional
"Obrigado pelas informações, estou com uma dúvida, a justiça brasileira pode bloquear a minha conta de investimento da Nomad nos EUA ?",Investimentos no Exterior
"Qual o valor minimo para depoisito ?,não  para conversão.",Conta Internacional
A conversão não foi realizada no app de real para dólar sabe porque ?,Conta Internacional
"Boa Tarde obrigado pelas informações, estou com uma dúvida eu como residente no Brasil posso abrir uma conta de investimento em dólares (além da conta global) pela Nomad ?",Investimentos no Exterior
Pode depositar o valores variados. Não tem essa de só acima de 5 mil.,Conta Internacional
pelo o que eu entendi essa tarifa é de câmbio. Quando vc faz o câmbio real pro dolar. Se vc usar o dinheiro que está dentro da conta e gastar no exterior acho que não compra o IOF.,Conta Internacional
"Sim, ele aceita depósito de qualquer valor. Eu fui depositando aos poucos até chegar ao valor limite mínimo, que hoje é de 50 reais.",Conta Internacional
Paga IOF quando deposita. Não tem taxa de manutenção!,Conta Internacional
Vai para o saldo e você reinveste se quiser,Investimentos no Exterior
"CUIDADO COM A NOMAD. SE TE ROUBAREM O CARTÃO ELA TE COBRARÁ 20US$ PARA ENVIAR UM NOVO, MESMO SE VOCÊ ESTIVER NO NIVEL 4. OU SEJA, DUPLAMENTE ASSALTADO!  ALÉM DISTO, AS TAXAS DE CONVERSÃO DA WISE SÃO MENORES",Conta Internacional
20 dólares o frete de envio do cartão. Loucos kkk,Conta Internacional
O viadinhu nao fala que pra mandar o dinheiro de volta pra conta no Brasil vc paga as taxas e mais 10 dólares,Conta Internacional
"Um Alerta, que ninguém fala nos vídeos. após resgatar (vender) o ETF na Nomad que leva 2 dias úteis) normal) , eles falam que são até 3 dias úteis só pro dinheiro voltar pra conta corrente (que eu não sabia). Alguém fez isso esses dias? Tá levando esses 3 dias mesmo. Tou com viagem sábado e me ferrei nesse prazo se for esses 3 dias úteis mesmo.  Achei que eram só os 2 dias úteis. Não imaginava que demoraria 3 dias pro dinheiro voltar da conta investimento pra conta corrente da própria Nomad. Cuidado com a sua viagem se próximo, 5 dias úteis para vc conseguir voltar o dinheiro pra conta corrente e usar o seu cartão",Investimentos no Exterior
Quais valores de limite pra transferir e usar o cartão de débito na Argentina ????,Conta Internacional
"Show. Muito bem explicado, nada escondido pra falar só em cursos.👏🏼 Tenho uma dúvida… comprando dólares p conta investimento (com iof menor) e aplicando o valor. Em quanto tempo após posso utilizar (fazendo o devido resgate p ccorrente), esse msm valor em viagens e/ou compras??",Investimentos no Exterior
Muito bom. Já tinha visto o vídeo anterior e este atualizado. Só me pergunto como fica o resgate de um investimento? É rápido que o valor se se precisa volta à conta normal?,Investimentos no Exterior
Esse IOF e essa taxa são cobradas no momento do uso do cartão? Ou no momento de cambiar de real para dólar no app?,Conta Internacional
Tô esperando o vídeo dos melhores investimentos renda fixa 2024. Vai ter sobre tesouro direto?,Investimentos no Exterior
"Excelente sua explicação,  gostei muito. Só uma dúvida: se eu usar o cartão de débito na Argentina a conversão é automática ou preciso fazer a conversão pra pesos no aplicativo????",Conta Internacional
"Alexandre querido, quando compramos ações e FIIs no Brasil pela corretora podemos acompanhar as nossas aquisições pelo site da B3,  mas quando se comprar pela NOMAD por exemplo,  ativos no exterior,  como podemos  acompanhar nossas aquisições? Tem um site oficial das bolsas americanas para isso?  Como se cadastrar neles?",Investimentos no Exterior
Limite mínimo de 500 reais para converter em dólares.,Conta Internacional
"@elainebaltieri6925  olá Elaine, desculpe me intrometer, mas para onde você viajou? Eu vou ir pra Bariloche em Setembro e estou pensando em abrir uma conta na NOMAD pra poder usar lá, nos supermercados e restaurantes... onde você viajou aceitaram o cartão numa boa?",Conta Internacional
"@martinifelipetm  olá!!! Nós vamos em breve pra Buenos Aires.  Também vou testar lá,  porém,  pelos vídeos que assisti tudo indica que é aceito com facilidade. Boa viagem.",Conta Internacional
"Eu tenho conta na Nomad, mas fui em 2 estabelecimentos não passou na máquina, mas debitou da minha conta.",Conta Internacional
Faltou explicar como transferir da conta investimento para a cta cte Quais limites e restrições  Obrigado!!,Investimentos no Exterior
"Caso eu tenha 2000 mil dolares na conta Nomad, quero retirar 200 dolares para a conta no Brasil, consigo retirar?",Conta Internacional
Muito bom o vídeo. Tenho investimento na renda fixa americana. Poderia ensinar com mais  detalhes sobre os outros investimentos?,Investimentos no Exterior
"Tenho conta Nomad e agora é bandeira Visa, não paguei. Usei para viajar na Argentina, as diferenças do câmbio foram feitas sem nenhum problema. Uso como conta bancária apenas. Invisto pela Avenue. Gosto muito. Ótimo 2024.",Conta Internacional
"Bom dia Alexandre, já tenho conta na Nomad e estou começando a investir no EUA",Investimentos no Exterior
Abri uma conta Nomad com o FONTEDAFORTUNA10. Ja estou no nível 2. Estou gastando muito.,Conta Internacional
"Olá, tenho uma dúvida sobre a conta de investimento. Como funciona o recebimento dos dividendos? Vai para a conta normal que usa para fazer compras? Posso depositar o dinheiro na conta de investimento e depois de um tempo transferir para a conta de compras?",Investimentos no Exterior
"Uma única coisa q eu não gostei da nomad foi o valor do depósito mínimo de 500 Reais, esse valor e muito alto ainda mais pra quem quer investir em dólar como eu e não tem como investir muito dinheiro",Investimentos no Exterior
Eu tenho conta na NOMAD . Vale a pena tanto para viajar como para investir. Mas invisto em ações no exterior pela AVENUE.,Investimentos no Exterior
Em qual país você tentou pagar? Quando fui na Argentina nenhum cartão passava naquelas máquinas deles.,Conta Internacional
@Vivendoavidafeliz  Estados Unidos,Conta Internacional
​ @Vivendoavidafeliz oi vou p lá. Será q não conseguirei usar o cartão?😢,Conta Internacional
"CUIDADO COM A NOMAD. SE TE ROUBAREM O CARTÃO ELA TE COBRARÁ 20US$ PARA ENVIAR UM NOVO, MESMO SE VOCÊ ESTIVER NO NIVEL 4. OU SEJA, DUPLAMENTE ASSALTADO!  ALÉM DISTO, AS TAXAS DE CONVERSÃO DA WISE SÃO MENORES",Conta Internacional
"Tem diversos vídeos aqui no canal sobre investimentos em renda variável nos EUA! Dá uma olhadinha, espero que ajudem!",Investimentos no Exterior
"Avenue ta com taxas muito cara para investimento, estou cancelando a conta lá e vou abrir na nomad .",Investimentos no Exterior
"Se vc tiver com dólar na conta , vc pode usar aqui no BR sem problemas?,ele faz a conversão de dólar pra Reais ,em tempo real ?",Conta Internacional
​ @edersonr15  Queria saber TB pq aqui está complicado o Brasil se der problema mandar o dinheiro pra dolar mais fica a dúvida morando ainda aqui se quiser passar pro real pra comprar pagar as contas se paga taxa sempre ou quando converte pro real se perde muito ou não perde nada,Conta Internacional
"Bom dia! Poderia me informar se eu deixar saldo apenas na conta corrente se rende juros ao mês? Ou se você souber e puder me dar uma dica de investimento dentro da Nomad onde eu possa resgatar o capital ou juros no momento que eu quiser, te agradeço.",Investimentos no Exterior
"@drogariapopulardesaofideli9653  não rende não.  Só se vc investir e daí vc tem que fazer declaração de imposto de renda tanto se estiver na conta como no investimento , mas na conta corrente somente não rende não.",Investimentos no Exterior
"Olá eu tenho uma pergunta. Para quem mora aqui nos EUA e quer poupar para quando for ao Brasil, investir. O que você me aconselharia? O imposto eu pago aqui ou no Brasil? Quero abrir uma conta, mais para gerar em reais. Pode me ajudar? Muito obrigada!!",Investimentos no Exterior
"​ @edersonr15 outra coisa, eu coloco real na Nomad, já vai cobrando a taxa pra ficar la em dolar?",Conta Internacional
"​ @Lucastanke Tam fiquei nessa dúvida, eu abro conta aqui no brasil coloco real no cartão Nomad e vai pro dolar, então, ja paga taxa e eu resolvo usar Nomad aqui no brasil e sera que cobra taxa de novo? Desse jeito estarei pagando duas vezes a taxa, uma pra depositar na conta Nomad e outra usar aqui no brasil porque vai ter que converter pro real de novo. Essa é minha duvida Então nem vale apena usar dinheirão depositado a não ser nos estados unidos, ou o cara na paga nada no depósito, somente quando usa pra pagar? Tambem tenho duvidas",Conta Internacional
Olá! Alguém pode me responder se a nomad funciona em Angola/Africa?,Conta Internacional
Olá! Sou leigo nessa questão e fiquei com uma dúvida... No caso desse cartão ele tb serve como cartão de crédito onde todo mês eu teria um limite e teria que pagar a fatura?,Conta Internacional
@grid8  olá.  Não; é cartão de débito e faz conversão em moeda local. Vc gasta o que tem depositado.,Conta Internacional
Tem rendimento diário como os CDB( bancos digitais Brasil) ?,Investimentos no Exterior
"​ @fontedafortuna Prof. Declarei os dados do informe da conta investimento da Nomad no IR, mas tive dividendos. Preciso gerar darf e pagar? Ou depende do valor dos dividendos?",Investimentos no Exterior
Os dividendos recebidos dos investimentos cai direto na conta de investimentos. Você pode transferir para a conta bancária ou manter na conta de investimentos para reinvestir.,Investimentos no Exterior
"Eu faço deposito em dolar pelo inter, que nao tem valor minimo, e transfiro pra Nomad que é sem custo",Conta Internacional
@carlossimeao2416  mas no banco Inter não tem um valor mínimo de 20 dólares pra poder depositar?,Conta Internacional
​ @carlossimeao2416 o IOF pelo banco Inter não é maior?,Conta Internacional
"⁠ @carlossimeao2416  Boa noite! Posso fazer a transferência do inter com ACH certo, demora cair na conta Nomad ?",Conta Internacional
"@wevertonalves5014  isso, ACH sem custo. Leva ats 3 dias, mas para mim tem caido no mesmo dia a noite, quando deposito de manhã",Conta Internacional
"​ @jessefacanha9006 quando se soma tudo, levando em conta o Nivel 1 da Nomad, o do inter sai mais barato hoje. Eu sempre dou uma olhada nas duas contas antes de comprar, e pelo valor o do inter sempre tem compensado mais. A diferença é pequena, mas ja é algo. Numa compra de 100 dol por exemplo, da uns 5-10 reais a menos pelo inter em media",Conta Internacional
"​ @tecnoz2430 nunca reparei isso, mas ja fiz compra de 10 dolares por exemplo sem problema  Acredito que a compra minima seja 1 dolar",Conta Internacional
"melhor pela NOMAD, devido as taxas altas da AVENUE",Investimentos no Exterior
resumindo: Rico vai de avenue e quem n tem condições fica na nomad ou bdrs kkkk,Investimentos no Exterior
"Olá  Tenho um amigo nos Estados Unidos e gostaria que ele enviasse dólar para minha conta, ele tem conta no DT BANK mas nao sabe fazer o preenchimento para nomad husky. Vc poderia me ajudar nesse caso",Conta Internacional
"Isso do câmbio foi de matar, eu invisto bem pouco na verdade 500 ao mês tendo que dividir entre todas as partes da carteira, ou seja, impossível eu juntar 500 só pra nomad",Investimentos no Exterior
"Em questão de taxa a nomad e melhor, mas a avenue tem mais opções e informa quanto paga as ações etc, e tbm lá tem uma carteira recomendada pra vc a nomad deveria ter tbm",Investimentos no Exterior
tenho que declarar pra receita federal se tiver dinheiro na nomad?,Investimentos no Exterior
"Boa Alexandre, estava procurando hoje uma vídeo com esse comparativo e realmente o seu foi o melhor estou pensando em abrir minha conta na NOMAD, sobre a sala vip tem limite de uso e sobre acompanhante e é só para viagens internacionais , Parabéns pelo Vídeo.",Conta Internacional
"O melhor é a conta GLOBAL DO BANCO INTER. Nas ultimas 4 viagens usei o cartão INTER e super funcionou, fora que é o que tem menores taxas e menor spread.",Conta Internacional
"tenho a mais de um ano minha conta inter internacional e raramente uso, deixo aberta por ser sem custo e pra quando eu for viajar poder usar ela junto do banco principal em real do inter, esse papo de conta sendo cancelada em banco digital sempre tem um pq e sempre é pq o cara ta devendo e ele nunca diz.",Conta Internacional
"Bom dia Alexandre, por favor preciso de uma orientação, vou viajar dia 25 de janeiro 2024, o que seria melhor a fazer, depositar na NOMAD EM CONTA CORRENTE COM TARIFA DE 1,1 IOF + 2 TAXA OU EM CONTA INVESTIMENTOS 0,38 IOF + 2 TAXA OPERACIONAL - APARENTEMENTE SERIA MELHOR NA CONTA INVESTIMENTO, ,MAS COMO VOU USAR EM APROXIMADAMENTE EM 40 DIAS TENHO MEDO DE TER UMA TAXA NA TRANSFERENCIA ENTRE CONTA INVESTIMENTO E CONTA CORRENTE, AGUARDO RETORNO, OBRIGADO",Conta Internacional
"Seus vídeos são excelentes, quanto ao conteúdo e à edição . É difícil usar o App Avenue, que sempre foi mais complicado, desde quando eu baixei o Avenue por um QR Code na sala de embarque de Guarulhos-SP. O  NOMAD tem as mesmas características de facilidades do Nubank. Então, pela primeira vez na vida fugi das taxas de câmbio do PayPal eu usei o cartão de débito NOMAD para pagar uma compra de software da GOM.lab.",Conta Internacional
"Aproveitando a parceria com a Nomad... Tenho conta na Nomad e na Sproutfi, mas esta ficou inviável, agora além do spread começaram a cobrar comissão.  O patrimônio ainda não é grande mas vc poderia fazer um vídeo mostrando na prática como transferir $$ da Sproutfi para a Nomad? Imagino que eu terei que vender os ativos e fazer uma transferência de dinheiro e depois comprar novamente. Obrigado pelas ótimas explicações",Investimentos no Exterior
Se aplicar em um erf de renda fixa. Somente o informe de rendimentos Será suficiente para fazer minha declaração de IR,Investimentos no Exterior
Boa noite! Obrigado pelo vídeo. Tenho a Avenue mas me desagradou a entrada do Itaú conforme também já houve comentários aqui. Poderia fazer um vídeo fazendo a transferência de custódia entre essas corretoras (se for possível claro). Meu caro aproveitando se incomodaria de contar onde comprou esse globo aí do set? Desde já agradeço,Investimentos no Exterior
"Tenho conta na nomad , mas como sou pequeno investidor acho muito alto os aportes terem de ser de 500 reais. A Inter da para aportar apartir de 10 dólares",Investimentos no Exterior
